"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Myrip",0,0.445766530280977,0.155,0.011,0,"Endothelial (Vein)","Myrip"
"Traf1",0,0.442158288226499,0.166,0.023,0,"Endothelial (Vein)","Traf1"
"Cmah",0,0.439498954321473,0.116,0.004,0,"Endothelial (Vein)","Cmah"
"Cfb",0,0.436817429685719,0.144,0.01,0,"Endothelial (Vein)","Cfb"
"Anpep",0,0.43148808162745,0.151,0.007,0,"Endothelial (Vein)","Anpep"
"Gpr126",0,0.431237744930808,0.125,0.001,0,"Endothelial (Vein)","Gpr126"
"Plekha7",0,0.428789367646015,0.155,0.008,0,"Endothelial (Vein)","Plekha7"
"Ccdc109b",0,0.408970428892295,0.177,0.023,0,"Endothelial (Vein)","Ccdc109b"
"Cd302",0,0.397798382605576,0.2,0.038,0,"Endothelial (Vein)","Cd302"
"Rab3il1",0,0.388775405862008,0.158,0.022,0,"Endothelial (Vein)","Rab3il1"
"Gata6",0,0.383368837211901,0.134,0.018,0,"Endothelial (Vein)","Gata6"
"Bst1",0,0.36065551051917,0.113,0.002,0,"Endothelial (Vein)","Bst1"
"Gm26667",0,0.356177648996532,0.122,0.015,0,"Endothelial (Vein)","Gm26667"
"Foxp4",0,0.355850968479682,0.114,0.009,0,"Endothelial (Vein)","Foxp4"
"Enpp6",0,0.355436729977694,0.114,0.009,0,"Endothelial (Vein)","Enpp6"
"Pcdh7",0,0.354202175575028,0.108,0.001,0,"Endothelial (Vein)","Pcdh7"
"Nov",0,0.34792795494263,0.112,0.003,0,"Endothelial (Vein)","Nov"
"Gramd4",0,0.30032544371901,0.141,0.021,0,"Endothelial (Vein)","Gramd4"
"Leprel1",0,0.297064329759052,0.118,0.008,0,"Endothelial (Vein)","Leprel1"
"Fam124a",0,0.284206618096116,0.105,0.01,0,"Endothelial (Vein)","Fam124a"
"Sirpa",0,0.267720497845657,0.105,0.011,0,"Endothelial (Vein)","Sirpa"
"Cd36.1",0,-0.879959099497003,0.777,0.932,0,"Endothelial (Vein)","Cd36"
"Ybx1.1",0,-0.890613960356544,0.923,0.955,0,"Endothelial (Vein)","Ybx1"
"Cd81",0,-1.14652944003069,0.827,0.928,0,"Endothelial (Vein)","Cd81"
"Sparc.1",0,-1.14719525703911,0.705,0.898,0,"Endothelial (Vein)","Sparc"
"Mgll",0,-1.14950141711087,0.591,0.78,0,"Endothelial (Vein)","Mgll"
"Id3",0,-1.16413606737592,0.76,0.874,0,"Endothelial (Vein)","Id3"
"Klf2",0,-1.30292519305957,0.748,0.903,0,"Endothelial (Vein)","Klf2"
"Kdr.2",0,-1.3473774132913,0.532,0.718,0,"Endothelial (Vein)","Kdr"
"Nrp1.2",0,-1.37114026384471,0.579,0.852,0,"Endothelial (Vein)","Nrp1"
"Cav1.1",0,-1.37611496672879,0.84,0.957,0,"Endothelial (Vein)","Cav1"
"Tspan13.2",0,-1.3883806718369,0.74,0.899,0,"Endothelial (Vein)","Tspan13"
"Cav2.2",0,-1.42677844354335,0.637,0.837,0,"Endothelial (Vein)","Cav2"
"AW112010.1",0,-1.43309152471328,0.456,0.723,0,"Endothelial (Vein)","AW112010"
"Ly6c1.1",0,-1.43382670371133,0.72,0.964,0,"Endothelial (Vein)","Ly6c1"
"Smco4.2",0,-1.47777835848253,0.295,0.58,0,"Endothelial (Vein)","Smco4"
"Mllt4.1",0,-1.49749645952392,0.387,0.668,0,"Endothelial (Vein)","Mllt4"
"Sparcl1.2",0,-1.50661773637204,0.619,0.894,0,"Endothelial (Vein)","Sparcl1"
"Cd300lg.2",0,-1.51865714382875,0.43,0.726,0,"Endothelial (Vein)","Cd300lg"
"1810011O10Rik.2",0,-1.57583919666645,0.302,0.612,0,"Endothelial (Vein)","1810011O10Rik"
"Lims2.2",0,-1.58149957317231,0.384,0.7,0,"Endothelial (Vein)","Lims2"
"Slc9a3r2.1",0,-1.61144808541334,0.506,0.801,0,"Endothelial (Vein)","Slc9a3r2"
"Cldn5.1",0,-1.62015719607838,0.323,0.757,0,"Endothelial (Vein)","Cldn5"
"Ptp4a3.1",0,-1.66357852305726,0.163,0.527,0,"Endothelial (Vein)","Ptp4a3"
"Aqp7.1",0,-1.76650252589843,0.147,0.542,0,"Endothelial (Vein)","Aqp7"
"Id1",0,-1.77221393883289,0.491,0.773,0,"Endothelial (Vein)","Id1"
"Cdkn1c.1",0,-1.9198181993872,0.185,0.548,0,"Endothelial (Vein)","Cdkn1c"
"Car4.2",0,-1.92695991846546,0.062,0.424,0,"Endothelial (Vein)","Car4"
"Cxcl12.1",0,-1.92804893488302,0.473,0.823,0,"Endothelial (Vein)","Cxcl12"
"Gpihbp1.2",0,-2.11797498506079,0.466,0.887,0,"Endothelial (Vein)","Gpihbp1"
"Tcf15.1",0,-2.20357420343412,0.321,0.77,0,"Endothelial (Vein)","Tcf15"
"Lpl.2",0,-2.41339138048315,0.188,0.681,0,"Endothelial (Vein)","Lpl"
"Rgcc.2",0,-2.63963987937438,0.338,0.878,0,"Endothelial (Vein)","Rgcc"
"Timp4.2",0,-2.75288661512813,0.132,0.642,0,"Endothelial (Vein)","Timp4"
"Chst2",4.69873861265917e-306,0.274258962878252,0.104,0.012,1.3275346202346e-301,"Endothelial (Vein)","Chst2"
"Rpl37.1",4.27061822746249e-304,0.598827823431499,0.988,0.922,1.20657776780498e-299,"Endothelial (Vein)","Rpl37"
"Tmem173.1",1.48831172406354e-303,0.906335911456107,0.522,0.225,4.20492711399673e-299,"Endothelial (Vein)","Tmem173"
"Jak2",2.64261506116542e-303,0.754442427665089,0.383,0.135,7.46618033231066e-299,"Endothelial (Vein)","Jak2"
"Nbl1",6.21349292257689e-303,0.454799891505111,0.177,0.034,1.75549815541565e-298,"Endothelial (Vein)","Nbl1"
"Cd14",2.80859976725104e-301,0.973725415250827,0.173,0.034,7.93513692241438e-297,"Endothelial (Vein)","Cd14"
"Tfpi",2.735027422998e-300,0.340967227602222,0.162,0.029,7.72727297819624e-296,"Endothelial (Vein)","Tfpi"
"Jup.1",1.47667718136282e-299,-1.30892878265366,0.241,0.544,4.17205604050437e-295,"Endothelial (Vein)","Jup"
"Hsd3b7",7.11176445395669e-298,0.551862684688961,0.353,0.114,2.00928681117638e-293,"Endothelial (Vein)","Hsd3b7"
"Fosl2.1",1.00472376815791e-294,0.812185751908261,0.57,0.26,2.83864606217653e-290,"Endothelial (Vein)","Fosl2"
"Tubb6.1",2.99697085968915e-293,0.831549123063865,0.429,0.164,8.46734176987974e-289,"Endothelial (Vein)","Tubb6"
"Gramd1a.1",3.6522710229912e-291,0.736185145607236,0.404,0.147,1.0318761321257e-286,"Endothelial (Vein)","Gramd1a"
"Grina.1",9.69815239100543e-291,0.759164625239149,0.564,0.256,2.74001899503076e-286,"Endothelial (Vein)","Grina"
"Rps13.1",2.97011289437928e-290,0.604545173547314,0.967,0.866,8.39145996048977e-286,"Endothelial (Vein)","Rps13"
"Rps4x.1",1.16271768931566e-288,0.585414635379388,0.979,0.911,3.28502628762353e-284,"Endothelial (Vein)","Rps4x"
"Rpl26",1.80720083610769e-288,0.538704918670125,0.986,0.925,5.10588452225505e-284,"Endothelial (Vein)","Rpl26"
"Ndst1",2.07171829268232e-288,0.531879334786311,0.252,0.068,5.85322569231535e-284,"Endothelial (Vein)","Ndst1"
"Cdh5.1",9.68038530860533e-287,-0.733752561684739,0.863,0.909,2.73499926124026e-282,"Endothelial (Vein)","Cdh5"
"Sept4.1",3.09474642837842e-286,-1.43272996699994,0.232,0.517,8.74358708409754e-282,"Endothelial (Vein)","Sept4"
"Grrp1.1",5.64230932803466e-286,0.808226851181451,0.703,0.387,1.59412165444963e-281,"Endothelial (Vein)","Grrp1"
"Cd74",9.74371619334192e-286,1.60726063318078,0.185,0.04,2.75289213610489e-281,"Endothelial (Vein)","Cd74"
"Foxp1.2",9.87675998447943e-286,0.75735099457824,0.61,0.297,2.79048099841497e-281,"Endothelial (Vein)","Foxp1"
"Itga9",9.5849992108652e-285,0.394626929914738,0.16,0.03,2.70804982704575e-280,"Endothelial (Vein)","Itga9"
"Pam.1",6.28401613516175e-284,0.781137633393242,0.454,0.18,1.77542307866725e-279,"Endothelial (Vein)","Pam"
"Entpd1.2",6.43317760502632e-284,0.741496486448432,0.446,0.18,1.81756566874809e-279,"Endothelial (Vein)","Entpd1"
"Dusp2.1",4.35966376777912e-283,0.921345226910573,0.32,0.103,1.23173580431063e-278,"Endothelial (Vein)","Dusp2"
"Clic5.1",4.81729370357808e-282,-1.40699364961946,0.169,0.471,1.36102999007191e-277,"Endothelial (Vein)","Clic5"
"Rps12.1",1.02936552409773e-281,1.18407834692678,0.661,0.389,2.90826641523331e-277,"Endothelial (Vein)","Rps12"
"Car8.2",5.33164572689862e-281,-1.38296164118234,0.178,0.485,1.50634986722067e-276,"Endothelial (Vein)","Car8"
"Lmo2.2",1.62971053511861e-278,0.657525585490161,0.479,0.197,4.60442117487062e-274,"Endothelial (Vein)","Lmo2"
"Hmgn3.1",9.62813584467337e-278,0.501228733413955,0.297,0.09,2.72023722019557e-273,"Endothelial (Vein)","Hmgn3"
"Rps7.1",3.2755258086973e-276,1.01945061055436,0.698,0.443,9.25434306731248e-272,"Endothelial (Vein)","Rps7"
"Cxcl10.1",1.82516417545104e-273,1.39396660049603,0.333,0.116,5.15663634490184e-269,"Endothelial (Vein)","Cxcl10"
"Ssbp2",2.15780997640518e-273,0.295053224767324,0.118,0.017,6.09646052633754e-269,"Endothelial (Vein)","Ssbp2"
"Pde4b.1",2.77135193583923e-273,0.846138507452093,0.621,0.318,7.82990062432659e-269,"Endothelial (Vein)","Pde4b"
"Nuak1.2",9.850578411567e-273,0.750409377010136,0.316,0.106,2.78308391862003e-268,"Endothelial (Vein)","Nuak1"
"Lifr.1",8.47051970206428e-272,0.738035119726733,0.51,0.228,2.39317593142422e-267,"Endothelial (Vein)","Lifr"
"Rpl23a.1",9.15065125198077e-272,1.04439720832339,0.676,0.423,2.58533349822213e-267,"Endothelial (Vein)","Rpl23a"
"Rnd1",9.47181817177546e-271,0.892910069970833,0.664,0.358,2.67607278807172e-266,"Endothelial (Vein)","Rnd1"
"Golm1",4.13687497501317e-270,0.31188448490996,0.132,0.022,1.16879128669047e-265,"Endothelial (Vein)","Golm1"
"Sema3f.1",8.92710806636322e-268,0.555584324408237,0.333,0.114,2.5221758419896e-263,"Endothelial (Vein)","Sema3f"
"Eps8",1.10860508821858e-267,0.280178668083731,0.128,0.021,3.13214195574395e-263,"Endothelial (Vein)","Eps8"
"Zfp423",2.10377091933451e-267,0.308438276534565,0.148,0.027,5.94378397839579e-263,"Endothelial (Vein)","Zfp423"
"Mxra8",6.45194554618988e-265,0.468473106109566,0.268,0.079,1.82286817516503e-260,"Endothelial (Vein)","Mxra8"
"Slc27a3",7.93721628992454e-265,0.369896934649026,0.163,0.033,2.24250171839238e-260,"Endothelial (Vein)","Slc27a3"
"Ifitm3",2.89221088601518e-262,0.463104880958539,0.998,0.974,8.17136341625868e-258,"Endothelial (Vein)","Ifitm3"
"Itga5.1",1.74310645557306e-261,0.622502937310095,0.406,0.157,4.92479866893057e-257,"Endothelial (Vein)","Itga5"
"Wls.1",4.30442861263786e-261,0.392742985332204,0.184,0.042,1.21613021592857e-256,"Endothelial (Vein)","Wls"
"Itga2b",3.47894988730266e-259,0.296629505264391,0.132,0.023,9.8290771165962e-255,"Endothelial (Vein)","Itga2b"
"Sorbs2.2",4.23610321936415e-259,0.504014519910191,0.265,0.079,1.19682624256695e-254,"Endothelial (Vein)","Sorbs2"
"Tbc1d8",1.82411781509479e-258,0.351205923707627,0.152,0.03,5.15368006298731e-254,"Endothelial (Vein)","Tbc1d8"
"Abca1.1",9.61173540542792e-258,0.651109026016713,0.383,0.146,2.71560360409555e-253,"Endothelial (Vein)","Abca1"
"Ptpn1.1",6.65132398935157e-257,0.651023641445016,0.429,0.175,1.8791985667115e-252,"Endothelial (Vein)","Ptpn1"
"Neurl3",6.16716700033207e-256,0.510930735186357,0.268,0.08,1.74240969260382e-251,"Endothelial (Vein)","Neurl3"
"Rpl35a",5.16123419197435e-255,0.474545299275602,0.99,0.948,1.45820349625851e-250,"Endothelial (Vein)","Rpl35a"
"Rps27.2",3.70154680629981e-254,1.07003298695546,0.666,0.433,1.04579801918389e-249,"Endothelial (Vein)","Rps27"
"Nfkbia.2",1.0776772928283e-253,1.06348613322178,0.896,0.742,3.0447616554278e-249,"Endothelial (Vein)","Nfkbia"
"Emp2.2",1.72200351098411e-253,0.613324559398052,0.338,0.119,4.86517651958341e-249,"Endothelial (Vein)","Emp2"
"Socs2.2",2.41910756060189e-253,0.799604288174214,0.613,0.313,6.83470459096851e-249,"Endothelial (Vein)","Socs2"
"Myo10.1",1.01969997049356e-250,-1.35586307411982,0.208,0.474,2.88095832663544e-246,"Endothelial (Vein)","Myo10"
"Arl4a.1",7.54003572376228e-250,0.697065747568164,0.484,0.212,2.13028629303456e-245,"Endothelial (Vein)","Arl4a"
"Rpl11.1",1.13514935189475e-249,0.883007365684479,0.689,0.421,3.20713746390825e-245,"Endothelial (Vein)","Rpl11"
"Nfkbiz.1",2.42436104506933e-249,0.782201040401842,0.564,0.277,6.84954726063437e-245,"Endothelial (Vein)","Nfkbiz"
"Rpl13a.1",5.71718898918926e-249,0.502366688744107,0.989,0.95,1.61527740511564e-244,"Endothelial (Vein)","Rpl13a"
"Tiparp",6.24509238408049e-249,0.625113542725711,0.39,0.15,1.76442595127426e-244,"Endothelial (Vein)","Tiparp"
"Txnrd1.1",1.22693567404903e-248,0.840267278131011,0.473,0.212,3.46646135989074e-244,"Endothelial (Vein)","Txnrd1"
"Il17ra",1.99005885672541e-245,0.419580443264703,0.14,0.027,5.62251328790631e-241,"Endothelial (Vein)","Il17ra"
"Uap1.2",6.50481840293732e-245,1.03299851980007,0.495,0.237,1.83780634338188e-240,"Endothelial (Vein)","Uap1"
"Rpsa.1",9.2968128502686e-245,0.683214918708886,0.902,0.698,2.62662853458639e-240,"Endothelial (Vein)","Rpsa"
"Rpl32",2.85027694349183e-244,0.512771347668616,0.986,0.933,8.05288744844745e-240,"Endothelial (Vein)","Rpl32"
"Plec.2",1.30393349891103e-242,0.650640055354928,0.561,0.271,3.68400331447332e-238,"Endothelial (Vein)","Plec"
"Rpl7a.1",1.70772838709486e-242,0.826009063593033,0.67,0.392,4.8248450120591e-238,"Endothelial (Vein)","Rpl7a"
"Slc52a3",6.40357651330943e-242,0.297733032364372,0.138,0.026,1.80920247230531e-237,"Endothelial (Vein)","Slc52a3"
"Fam167b",1.75838246885437e-241,0.48169273938987,0.193,0.048,4.96795798925425e-237,"Endothelial (Vein)","Fam167b"
"Adamts9.1",3.01300140687935e-241,1.04902881894564,0.539,0.278,8.51263287485622e-237,"Endothelial (Vein)","Adamts9"
"Btg2.1",2.44174717717662e-239,-1.36942422228826,0.578,0.723,6.89866829967711e-235,"Endothelial (Vein)","Btg2"
"Gnl3",4.679644729816e-238,0.571677241330447,0.303,0.104,1.32214002551491e-233,"Endothelial (Vein)","Gnl3"
"Cnn3.1",1.32403822905667e-237,0.713660567500299,0.786,0.495,3.7408052085538e-233,"Endothelial (Vein)","Cnn3"
"Rps29.1",1.684718031909e-236,0.626069493538417,0.989,0.953,4.7598338555525e-232,"Endothelial (Vein)","Rps29"
"Tgif1.2",2.05436059174924e-236,0.58335559234093,0.347,0.128,5.80418497986913e-232,"Endothelial (Vein)","Tgif1"
"Anxa2.1",2.05873041136663e-235,0.700033769822552,0.873,0.629,5.81653103123415e-231,"Endothelial (Vein)","Anxa2"
"RPL24",2.23312622894249e-235,0.603618917864885,0.932,0.753,6.3092515346312e-231,"Endothelial (Vein)","RPL24"
"Atp8b1.2",2.37351097576683e-235,0.54143380417319,0.295,0.102,6.70588055983402e-231,"Endothelial (Vein)","Atp8b1"
"Rps3a1",3.25213211854404e-233,0.513435939333545,0.968,0.872,9.18824887452248e-229,"Endothelial (Vein)","Rps3a1"
"Gpx1.1",4.85389880716338e-233,0.715965893582531,0.788,0.521,1.37137202998787e-228,"Endothelial (Vein)","Gpx1"
"Rpl17",2.33121005469661e-232,0.494643545552738,0.979,0.914,6.58636776753433e-228,"Endothelial (Vein)","Rpl17"
"Slc2a1",8.78372126232033e-232,0.474071115886849,0.239,0.071,2.48166476824336e-227,"Endothelial (Vein)","Slc2a1"
"Tgfbr3.1",9.16408244112473e-232,0.477215449792671,0.345,0.127,2.58912821209097e-227,"Endothelial (Vein)","Tgfbr3"
"Rab27a",1.58740294521843e-231,0.321259569454813,0.169,0.039,4.48488954112563e-227,"Endothelial (Vein)","Rab27a"
"Sulf1.2",1.30761436682965e-230,0.331818806721422,0.144,0.029,3.69440287060382e-226,"Endothelial (Vein)","Sulf1"
"Rpl34",1.41865807382407e-230,0.479055814382586,0.981,0.913,4.00813465597515e-226,"Endothelial (Vein)","Rpl34"
"Flt1",2.53024465609743e-230,-0.748972533417999,0.756,0.883,7.14870022687207e-226,"Endothelial (Vein)","Flt1"
"Map2k3.1",1.54836842281999e-228,0.653188268037414,0.521,0.249,4.37460530499333e-224,"Endothelial (Vein)","Map2k3"
"Gmfg",4.09319694630917e-227,0.469200620711526,0.142,0.029,1.15645093324073e-222,"Endothelial (Vein)","Gmfg"
"Rpl31.1",1.2601559963098e-226,0.649094901657771,0.958,0.826,3.56031873637407e-222,"Endothelial (Vein)","Rpl31"
"Rpl9.1",8.06512945397611e-225,0.806841307861338,0.838,0.612,2.27864102463187e-220,"Endothelial (Vein)","Rpl9"
"Stc1.2",2.5547511713426e-223,0.882556356873321,0.177,0.045,7.21793848439426e-219,"Endothelial (Vein)","Stc1"
"Gm10076.1",8.66496007465264e-221,0.837545372882122,0.474,0.223,2.44811116989161e-216,"Endothelial (Vein)","Gm10076"
"Pdlim4.1",3.49107020940278e-220,0.536479452750595,0.472,0.21,9.86332066262568e-216,"Endothelial (Vein)","Pdlim4"
"Plaur.1",5.58056367363507e-220,0.530546814368825,0.483,0.221,1.57667665471212e-215,"Endothelial (Vein)","Plaur"
"Rps25.1",2.86801754973721e-219,0.492038504187834,0.975,0.892,8.10300998327253e-215,"Endothelial (Vein)","Rps25"
"Cdr2l",8.35663184620051e-218,0.379183212736269,0.192,0.051,2.36099919550703e-213,"Endothelial (Vein)","Cdr2l"
"Stab1",6.84026337239162e-217,0.687651641971561,0.425,0.187,1.93257961060181e-212,"Endothelial (Vein)","Stab1"
"Rpl7.1",2.27242503204483e-216,0.49929344616761,0.968,0.888,6.42028244303627e-212,"Endothelial (Vein)","Rpl7"
"Marcksl1.2",6.5498506053044e-216,1.01887959464617,0.292,0.107,1.85052929151665e-211,"Endothelial (Vein)","Marcksl1"
"Ctnnbip1.2",4.2636381839575e-215,-1.06064517994837,0.346,0.568,1.20460569611351e-210,"Endothelial (Vein)","Ctnnbip1"
"Nsg1",8.12108478058585e-215,0.668375182044136,0.16,0.038,2.29445008305892e-210,"Endothelial (Vein)","Nsg1"
"Ssh1.1",4.39107361091151e-214,0.632161183022943,0.38,0.158,1.24061002729083e-209,"Endothelial (Vein)","Ssh1"
"Tlr2",1.86498340240933e-213,0.351618938985622,0.122,0.023,5.26913760682708e-209,"Endothelial (Vein)","Tlr2"
"Slc29a1",2.98195528562707e-213,0.427969594401592,0.339,0.129,8.42491826848217e-209,"Endothelial (Vein)","Slc29a1"
"Ccdc85a.2",6.85751404102593e-213,-1.22486012077257,0.105,0.365,1.93745344201106e-208,"Endothelial (Vein)","Ccdc85a"
"Gm12002.2",1.60512081782303e-212,-1.24865276191057,0.026,0.28,4.5349478465954e-208,"Endothelial (Vein)","Gm12002"
"Ptrf.1",1.82119913931225e-212,-0.660158114803143,0.853,0.878,5.14543392829891e-208,"Endothelial (Vein)","Ptrf"
"Rps17",3.86881613410866e-211,0.536149098904024,0.97,0.881,1.09305662236972e-206,"Endothelial (Vein)","Rps17"
"Rpl41",3.45330977678337e-209,0.440956496278098,0.996,0.98,9.75663611234605e-205,"Endothelial (Vein)","Rpl41"
"Sgk1.2",1.03747727063326e-208,-1.20213208251429,0.599,0.734,2.93118453272014e-204,"Endothelial (Vein)","Sgk1"
"Sdc1.2",1.14814939296298e-208,0.34187263889212,0.13,0.026,3.24386647993831e-204,"Endothelial (Vein)","Sdc1"
"Stom.2",3.14630117542581e-208,0.652155648075601,0.349,0.14,8.88924471093053e-204,"Endothelial (Vein)","Stom"
"Trpv4.2",3.90872699572011e-208,0.340406188181493,0.155,0.036,1.1043326381008e-203,"Endothelial (Vein)","Trpv4"
"Avpi1.2",4.23750154705545e-208,0.540985663808431,0.328,0.126,1.19722131208958e-203,"Endothelial (Vein)","Avpi1"
"Gm11808",5.39698735381654e-208,0.641061942081812,0.612,0.322,1.52481083707379e-203,"Endothelial (Vein)","Gm11808"
"Zfp46",2.42077536527952e-207,0.868456224549271,0.295,0.111,6.83941663952423e-203,"Endothelial (Vein)","Zfp46"
"Gpr97",3.01416721675315e-207,0.466602544151245,0.132,0.028,8.51592663749268e-203,"Endothelial (Vein)","Gpr97"
"Slco2b1.1",9.04306733508075e-207,0.469356401694213,0.268,0.091,2.55493781418036e-202,"Endothelial (Vein)","Slco2b1"
"Gm12840",1.05805352801131e-206,1.53534310894317,0.192,0.054,2.98931863269035e-202,"Endothelial (Vein)","Gm12840"
"Rpl15.1",8.41952837010696e-206,0.687768959080845,0.803,0.556,2.37876935040632e-201,"Endothelial (Vein)","Rpl15"
"Rps26",2.8683320988491e-204,0.61935801099448,0.904,0.694,8.10389867887838e-200,"Endothelial (Vein)","Rps26"
"Rps20.1",2.12862378113983e-203,0.56842941492588,0.98,0.911,6.01400076885437e-199,"Endothelial (Vein)","Rps20"
"Fabp4.1",2.47096108912425e-203,-0.508822195443801,0.885,0.995,6.98120636510275e-199,"Endothelial (Vein)","Fabp4"
"Metrnl",1.763877463643e-202,0.347189352110679,0.16,0.039,4.98348299803057e-198,"Endothelial (Vein)","Metrnl"
"Rpl38",2.38427681658412e-202,0.528614867524503,0.953,0.851,6.73629728989512e-198,"Endothelial (Vein)","Rpl38"
"Mt1.2",4.00877089351862e-202,1.51572393101231,0.463,0.234,1.13259804054582e-197,"Endothelial (Vein)","Mt1"
"Egfl7.1",4.52409654118941e-202,-0.645300354159773,0.803,0.884,1.27819299578224e-197,"Endothelial (Vein)","Egfl7"
"Rpl21.1",9.6089105885119e-202,0.516114679239858,0.978,0.891,2.71480550857227e-197,"Endothelial (Vein)","Rpl21"
"Slc35e4.1",1.53868765412741e-201,0.416533454584202,0.229,0.071,4.34725422920616e-197,"Endothelial (Vein)","Slc35e4"
"Rpl29.1",1.96728888340197e-201,0.583824827176786,0.928,0.762,5.55818128227558e-197,"Endothelial (Vein)","Rpl29"
"Eef1b2.1",4.58261153883286e-201,0.671717411037843,0.802,0.568,1.29472523806645e-196,"Endothelial (Vein)","Eef1b2"
"Tfpi2",7.4451110507166e-201,0.509030678112298,0.12,0.024,2.10346722515896e-196,"Endothelial (Vein)","Tfpi2"
"Col15a1.1",3.89820708521519e-197,0.669686188523813,0.383,0.164,1.10136044778585e-192,"Endothelial (Vein)","Col15a1"
"Cd59a.2",9.17038244856771e-197,0.550865299848058,0.397,0.172,2.59090815319384e-192,"Endothelial (Vein)","Cd59a"
"Sepp1.1",1.89375866184089e-196,0.839961134236387,0.85,0.637,5.35043634729905e-192,"Endothelial (Vein)","Sepp1"
"Clic4.2",3.48167097691794e-196,1.06140272021204,0.821,0.623,9.83676501108627e-192,"Endothelial (Vein)","Clic4"
"Marveld1.2",5.18387057892439e-195,0.396023530467628,0.21,0.064,1.46459895466351e-190,"Endothelial (Vein)","Marveld1"
"Gstm1.1",1.09288981660969e-194,-1.20071788738642,0.375,0.568,3.08774159886735e-190,"Endothelial (Vein)","Gstm1"
"Hmga1",1.09484975498942e-194,0.309168999946033,0.119,0.024,3.09327901277162e-190,"Endothelial (Vein)","Hmga1"
"Rab8b.1",1.32544411085051e-194,0.453903126101502,0.266,0.094,3.74477724638594e-190,"Endothelial (Vein)","Rab8b"
"Rpl36",1.6591457986852e-194,0.460460332034364,0.97,0.887,4.68758462502529e-190,"Endothelial (Vein)","Rpl36"
"Rpl27.1",2.63010292624356e-193,0.687368062799233,0.642,0.373,7.43082979751594e-189,"Endothelial (Vein)","Rpl27"
"Lrrfip1.1",1.53375700841857e-191,0.586540187473471,0.544,0.28,4.333323675885e-187,"Endothelial (Vein)","Lrrfip1"
"Sod2.1",1.6580741632091e-191,0.746938939133452,0.49,0.25,4.68455693331468e-187,"Endothelial (Vein)","Sod2"
"Rps15",6.64843597905933e-191,0.475083364644542,0.986,0.923,1.87838261716363e-186,"Endothelial (Vein)","Rps15"
"Fau.1",2.27873583832283e-190,0.779502861983952,0.703,0.469,6.4381123640135e-186,"Endothelial (Vein)","Fau"
"Ifitm2",3.71861676653199e-190,0.576154554516112,0.979,0.926,1.05062079504828e-185,"Endothelial (Vein)","Ifitm2"
"Uba52.1",9.24203409431118e-190,0.662301659739827,0.614,0.339,2.61115189266574e-185,"Endothelial (Vein)","Uba52"
"Slc3a2.2",1.54553963519825e-188,0.566564686120253,0.716,0.432,4.36661313132563e-184,"Endothelial (Vein)","Slc3a2"
"Cda",5.80151472410354e-187,0.322480738771859,0.161,0.042,1.63910195500097e-182,"Endothelial (Vein)","Cda"
"Pip4k2a",9.35748882577716e-187,0.408648903657559,0.185,0.053,2.64377131794682e-182,"Endothelial (Vein)","Pip4k2a"
"Tspan3",1.66435994445284e-186,0.371187395458929,0.21,0.065,4.7023161510626e-182,"Endothelial (Vein)","Tspan3"
"Creb3l2",4.29543432852622e-186,0.402571026254444,0.276,0.101,1.21358906083851e-181,"Endothelial (Vein)","Creb3l2"
"Nrip1",2.31348030366635e-185,0.496689423764007,0.316,0.126,6.53627590194854e-181,"Endothelial (Vein)","Nrip1"
"Rpl5.1",1.89360221204535e-184,0.561436834070048,0.898,0.707,5.34999432969173e-180,"Endothelial (Vein)","Rpl5"
"C1qtnf9.2",2.15309848655755e-184,-0.816897206005404,0.583,0.743,6.08314915407103e-180,"Endothelial (Vein)","C1qtnf9"
"B4galt5",4.55150353464634e-184,0.316504220462621,0.149,0.037,1.28593629364363e-179,"Endothelial (Vein)","B4galt5"
"Iqgap1.2",4.57225895230841e-184,0.603782920859108,0.578,0.318,1.2918003217957e-179,"Endothelial (Vein)","Iqgap1"
"Slc28a2.2",6.26376702279574e-184,-1.16716105329279,0.125,0.365,1.76970209695048e-179,"Endothelial (Vein)","Slc28a2"
"Rpl27a.1",2.02007363115967e-183,0.663156254183392,0.724,0.469,5.70731403011541e-179,"Endothelial (Vein)","Rpl27a"
"Rab20",2.17474327520056e-183,0.410641163768419,0.279,0.102,6.14430217542415e-179,"Endothelial (Vein)","Rab20"
"Ppia.1",3.55298992163047e-183,0.802802173074972,0.658,0.419,1.00382624255826e-178,"Endothelial (Vein)","Ppia"
"Sox17.1",5.05910595956356e-183,-1.34658352992586,0.343,0.548,1.42934920675549e-178,"Endothelial (Vein)","Sox17"
"Ablim3.1",7.45846817370525e-183,-1.06007901490492,0.187,0.42,2.10724101311694e-178,"Endothelial (Vein)","Ablim3"
"Slc26a10.1",1.86148273983103e-182,-1.21891317529392,0.023,0.25,5.25924718484461e-178,"Endothelial (Vein)","Slc26a10"
"Col4a1.2",2.96455359039733e-182,-0.944198312315527,0.547,0.701,8.37575325894957e-178,"Endothelial (Vein)","Col4a1"
"Col4a2.2",1.27120630877391e-181,-0.9090218298677,0.479,0.655,3.59153918417894e-177,"Endothelial (Vein)","Col4a2"
"Hdc",1.40801848272821e-181,0.456002790069376,0.106,0.021,3.97807461925201e-177,"Endothelial (Vein)","Hdc"
